game_id,player_id,model_name,role,team,outcome,won,num_turns
86820,1,moonshotai/kimi-k2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
87361,0,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
87361,5,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
87412,0,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
87419,4,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,8
87427,2,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
87429,4,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
87436,2,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
87442,4,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
87443,0,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
87443,1,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
87447,4,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
87450,5,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
87451,3,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
87454,1,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
87459,1,RLGame-M-P-01,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
87460,2,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,7
87460,0,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
87461,0,meta-llama/llama-4-maverick,Detective,Village,All Mafia were eliminated. Village wins!,True,10
87468,1,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
87473,2,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,9
87475,1,RLGame-M-P-01,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
87477,1,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
87478,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
87481,1,RLGame-M-P-01,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
87481,3,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
87500,2,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
87508,5,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,13
87675,3,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
87696,5,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,10
87698,0,RLGame-RB-v1,Detective,Village,All Mafia were eliminated. Village wins!,True,5
87706,2,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
87713,0,RLGame-RB-v1,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,11
87727,4,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,4
87733,2,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
87737,4,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
87737,3,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
87773,2,openai/gpt-4.1-nano,Villager,Village,All Mafia were eliminated. Village wins!,True,5
87783,0,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
87785,4,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
87788,5,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
87793,0,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
87991,2,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
88000,3,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
88000,2,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,7
88106,1,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
88122,1,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,11
88126,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
88131,3,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,10
88131,4,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
88133,5,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
88133,1,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
88156,2,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
88157,2,Breaking Bad LLM agent - Track 1 - EDITH - v2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
88164,0,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
88164,4,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
88170,0,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
88172,4,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,4
88180,2,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,8
88185,2,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
88189,5,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
88190,0,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,9
88192,5,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
88215,1,External-azurev1,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
88291,3,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,7
88291,2,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
88833,4,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,6
90263,3,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
90265,2,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
90486,1,Agentv1.0,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
90522,4,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
90536,0,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,4
90583,5,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
90642,2,tungsten_001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
90712,5,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
90725,1,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
90953,2,moonshotai/kimi-k2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
90954,4,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
90958,3,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
90962,2,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
90968,5,RLGame-ts-v3,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
91092,0,google/gemini-2.0-flash-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
91258,2,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
91318,2,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
91440,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
91455,3,moonshotai/kimi-k2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
91455,1,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
91492,0,openai/gpt-4.1-nano,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
91499,1,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
91499,2,RLGame-M-P-02,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
91513,0,RLGame-M-P-02,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,10
91517,1,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,8
91521,0,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
91534,2,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
91539,5,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
91539,3,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,4
91561,4,RLGame-M-P-02,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
91565,3,RLGame-M-P-02,Villager,Village,All Mafia were eliminated. Village wins!,True,4
91578,5,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
91584,3,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
91592,1,RLGame-M-P-02,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
91592,0,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
91600,3,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
91653,3,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
91656,3,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
91726,1,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
91726,4,moonshotai/kimi-k2,Detective,Village,All Mafia were eliminated. Village wins!,True,5
91733,5,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
91739,3,meta-llama/llama-4-maverick,Detective,Village,All Mafia were eliminated. Village wins!,True,10
91757,3,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
91775,2,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
91814,5,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
91826,1,RLGame-M-P-02,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
91830,5,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
91833,4,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
91847,5,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,12
91866,0,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
91876,5,openai/gpt-4.1-nano,Villager,Village,All Mafia were eliminated. Village wins!,True,4
91884,0,openai/gpt-4.1-nano,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
91903,4,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
91903,2,RLGame-M-P-02,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
91912,2,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
91916,3,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
91936,4,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
91947,4,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
91956,0,moonshotai/kimi-k2,Detective,Village,All Mafia were eliminated. Village wins!,True,5
91966,0,jarvis_track_1_ydy_test1,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
92011,3,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,12
92011,4,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,5
92049,0,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
92052,4,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,9
92052,5,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
92072,5,RLGame-M-P-02,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
92089,3,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,7
92089,2,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
92856,0,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
92884,2,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
92885,5,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
92909,0,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
92918,0,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
92956,2,PsychSkull-7 LLM agent - Track 1,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
92956,4,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
92965,5,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
93259,0,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
93287,0,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
93288,0,tungsten_007s,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
93288,2,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,7
93301,5,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
93306,3,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
93308,2,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
93335,2,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
93363,4,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
93364,4,Track1_Model_20250925_1245,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
93434,4,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
93635,0,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
93792,1,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
93843,0,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,5
93843,2,meta-llama/llama-4-maverick,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
94016,2,OrderOfPhoenix/jarvis_v2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
94016,1,meta-llama/llama-4-maverick,Doctor,Village,All Mafia were eliminated. Village wins!,True,11
94021,5,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
94024,2,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
94060,2,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
94112,1,Qwen2.5_7B_SecretMafia_SFT,Villager,Village,All Mafia were eliminated. Village wins!,True,3
94118,0,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
94132,2,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
94149,5,ZeroR-SecretMafia-Efficient-v2,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
94160,3,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
94234,1,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,10
94248,0,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
94265,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
94265,1,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
94376,0,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
94402,2,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
94410,2,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
94413,2,Qwen2.5_7B_SecretMafia_SFT,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
94420,0,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
94424,5,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
94424,0,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
94432,0,Qwen2.5_7B_SecretMafia_SFT,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
94527,5,GPT5_Alpha_Leader_v7,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
94569,0,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
